省,省代码,市,市代码adcode,县,adcode,citycode
辽宁省,210000,抚顺市,210400,东洲区,210403,0413
辽宁省,210000,抚顺市,210400,望花区,210404,0413
辽宁省,210000,抚顺市,210400,顺城区,210411,0413
辽宁省,210000,抚顺市,210400,抚顺县,210421,0413
辽宁省,210000,抚顺市,210400,新宾满族自治县,210422,0413
辽宁省,210000,抚顺市,210400,清原满族自治县,210423,0413
辽宁省,210000,本溪市,210500,本溪市市辖区,210501,0414
辽宁省,210000,本溪市,210500,平山区,210502,0414
辽宁省,210000,本溪市,210500,溪湖区,210503,0414
辽宁省,210000,本溪市,210500,明山区,210504,0414
辽宁省,210000,本溪市,210500,南芬区,210505,0414
辽宁省,210000,本溪市,210500,本溪满族自治县,210521,0414
辽宁省,210000,本溪市,210500,桓仁满族自治县,210522,0414
辽宁省,210000,丹东市,210600,丹东市市辖区,210601,0415
辽宁省,210000,丹东市,210600,元宝区,210602,0415
辽宁省,210000,丹东市,210600,振兴区,210603,0415
辽宁省,210000,丹东市,210600,振安区,210604,0415
辽宁省,210000,丹东市,210600,宽甸满族自治县,210624,0415
辽宁省,210000,丹东市,210600,东港市,210681,0415
辽宁省,210000,丹东市,210600,凤城市,210682,0415
辽宁省,210000,锦州市,210700,锦州市市辖区,210701,0416
辽宁省,210000,锦州市,210700,古塔区,210702,0416
辽宁省,210000,锦州市,210700,凌河区,210703,0416
辽宁省,210000,锦州市,210700,太和区,210711,0416
辽宁省,210000,锦州市,210700,黑山县,210726,0416
辽宁省,210000,锦州市,210700,义县,210727,0416
辽宁省,210000,锦州市,210700,凌海市,210781,0416
辽宁省,210000,锦州市,210700,北镇市,210782,0416
辽宁省,210000,营口市,210800,营口市市辖区,210801,0417
辽宁省,210000,营口市,210800,站前区,210802,0417
辽宁省,210000,营口市,210800,西市区,210803,0417
辽宁省,210000,营口市,210800,鲅鱼圈区,210804,0417
辽宁省,210000,营口市,210800,老边区,210811,0417
辽宁省,210000,营口市,210800,盖州市,210881,0417
辽宁省,210000,营口市,210800,大石桥市,210882,0417
辽宁省,210000,阜新市,210900,阜新市市辖区,210901,0418
辽宁省,210000,阜新市,210900,海州区,210902,0418
辽宁省,210000,阜新市,210900,新邱区,210903,0418
辽宁省,210000,阜新市,210900,太平区,210904,0418
辽宁省,210000,阜新市,210900,清河门区,210905,0418
辽宁省,210000,阜新市,210900,细河区,210911,0418
辽宁省,210000,阜新市,210900,阜新蒙古族自治县,210921,0418
辽宁省,210000,阜新市,210900,彰武县,210922,0418
辽宁省,210000,辽阳市,211000,辽阳市市辖区,211001,0419
辽宁省,210000,辽阳市,211000,白塔区,211002,0419
辽宁省,210000,辽阳市,211000,文圣区,211003,0419
辽宁省,210000,辽阳市,211000,宏伟区,211004,0419
辽宁省,210000,辽阳市,211000,弓长岭区,211005,0419
辽宁省,210000,辽阳市,211000,太子河区,211011,0419
辽宁省,210000,辽阳市,211000,辽阳县,211021,0419
辽宁省,210000,辽阳市,211000,灯塔市,211081,0419
辽宁省,210000,盘锦市,211100,盘锦市市辖区,211101,0427
辽宁省,210000,盘锦市,211100,双台子区,211102,0427
辽宁省,210000,盘锦市,211100,兴隆台区,211103,0427
辽宁省,210000,盘锦市,211100,大洼区,211104,0427
辽宁省,210000,盘锦市,211100,盘山县,211122,0427
辽宁省,210000,铁岭市,211200,铁岭市市辖区,211201,0410
辽宁省,210000,铁岭市,211200,银州区,211202,0410
辽宁省,210000,铁岭市,211200,清河区,211204,0410
辽宁省,210000,铁岭市,211200,铁岭县,211221,0410
辽宁省,210000,铁岭市,211200,西丰县,211223,0410
辽宁省,210000,铁岭市,211200,昌图县,211224,0410
辽宁省,210000,铁岭市,211200,调兵山市,211281,0410
辽宁省,210000,铁岭市,211200,开原市,211282,0410
辽宁省,210000,朝阳市,211300,朝阳市市辖区,211301,0421
辽宁省,210000,朝阳市,211300,双塔区,211302,0421
辽宁省,210000,朝阳市,211300,龙城区,211303,0421
辽宁省,210000,朝阳市,211300,朝阳县,211321,0421
辽宁省,210000,朝阳市,211300,建平县,211322,0421
辽宁省,210000,朝阳市,211300,喀喇沁左翼蒙古族自治县,211324,0421
辽宁省,210000,朝阳市,211300,北票市,211381,0421
辽宁省,210000,朝阳市,211300,凌源市,211382,0421
辽宁省,210000,葫芦岛市,211400,葫芦岛市市辖区,211401,0429
辽宁省,210000,葫芦岛市,211400,连山区,211402,0429
辽宁省,210000,葫芦岛市,211400,龙港区,211403,0429
辽宁省,210000,葫芦岛市,211400,南票区,211404,0429
辽宁省,210000,葫芦岛市,211400,绥中县,211421,0429
辽宁省,210000,葫芦岛市,211400,建昌县,211422,0429
辽宁省,210000,葫芦岛市,211400,兴城市,211481,0429
吉林省,220000,长春市,220100,长春市市辖区,220101,0431
吉林省,220000,长春市,220100,南关区,220102,0431
吉林省,220000,长春市,220100,宽城区,220103,0431
吉林省,220000,长春市,220100,朝阳区,220104,0431
吉林省,220000,长春市,220100,二道区,220105,0431
吉林省,220000,长春市,220100,绿园区,220106,0431
吉林省,220000,长春市,220100,双阳区,220112,0431
吉林省,220000,长春市,220100,九台区,220113,0431
吉林省,220000,长春市,220100,农安县,220122,0431
吉林省,220000,长春市,220100,榆树市,220182,0431
吉林省,220000,长春市,220100,德惠市,220183,0431
吉林省,220000,吉林市,220200,吉林市市辖区,220201,0432
吉林省,220000,吉林市,220200,昌邑区,220202,0432
吉林省,220000,吉林市,220200,龙潭区,220203,0432
吉林省,220000,吉林市,220200,船营区,220204,0432
吉林省,220000,吉林市,220200,丰满区,220211,0432
吉林省,220000,吉林市,220200,永吉县,220221,0432
吉林省,220000,吉林市,220200,蛟河市,220281,0432
吉林省,220000,吉林市,220200,桦甸市,220282,0432
吉林省,220000,吉林市,220200,舒兰市,220283,0432
吉林省,220000,吉林市,220200,磐石市,220284,0432
吉林省,220000,四平市,220300,四平市市辖区,220301,0434
吉林省,220000,四平市,220300,铁西区,220302,0434
吉林省,220000,四平市,220300,铁东区,220303,0434
吉林省,220000,四平市,220300,梨树县,220322,0434
吉林省,220000,四平市,220300,伊通满族自治县,220323,0434
吉林省,220000,四平市,220300,公主岭市,220184,0434
吉林省,220000,四平市,220300,双辽市,220382,0434
吉林省,220000,辽源市,220400,辽源市市辖区,220401,0437
吉林省,220000,辽源市,220400,龙山区,220402,0437
吉林省,220000,辽源市,220400,西安区,220403,0437
吉林省,220000,辽源市,220400,东丰县,220421,0437
吉林省,220000,辽源市,220400,东辽县,220422,0437
吉林省,220000,通化市,220500,通化市市辖区,220501,0435
吉林省,220000,通化市,220500,东昌区,220502,0435
吉林省,220000,通化市,220500,二道江区,220503,0435
吉林省,220000,通化市,220500,通化县,220521,0435
吉林省,220000,通化市,220500,辉南县,220523,0435
吉林省,220000,通化市,220500,柳河县,220524,0435
吉林省,220000,通化市,220500,梅河口市,220581,0435
吉林省,220000,通化市,220500,集安市,220582,0435
吉林省,220000,白山市,220600,白山市市辖区,220601,0439
吉林省,220000,白山市,220600,浑江区,220602,0439
吉林省,220000,白山市,220600,江源区,220605,0439
吉林省,220000,白山市,220600,抚松县,220621,0439
吉林省,220000,白山市,220600,靖宇县,220622,0439
吉林省,220000,白山市,220600,长白朝鲜族自治县,220623,0439
吉林省,220000,白山市,220600,临江市,220681,0439
吉林省,220000,松原市,220700,松原市市辖区,220701,0438
吉林省,220000,松原市,220700,宁江区,220702,0438
吉林省,220000,松原市,220700,前郭尔罗斯蒙古族自治县,220721,0438
吉林省,220000,松原市,220700,长岭县,220722,0438
吉林省,220000,松原市,220700,乾安县,220723,0438
吉林省,220000,松原市,220700,扶余市,220781,0438
吉林省,220000,白城市,220800,白城市市辖区,220801,0436
吉林省,220000,白城市,220800,洮北区,220802,0436
吉林省,220000,白城市,220800,镇赉县,220821,0436
吉林省,220000,白城市,220800,通榆县,220822,0436
吉林省,220000,白城市,220800,洮南市,220881,0436
吉林省,220000,白城市,220800,大安市,220882,0436
吉林省,220000,延边朝鲜族自治州,222400,延吉市,222401,1433
吉林省,220000,延边朝鲜族自治州,222400,图们市,222402,1433
吉林省,220000,延边朝鲜族自治州,222400,敦化市,222403,1433
吉林省,220000,延边朝鲜族自治州,222400,珲春市,222404,1433
吉林省,220000,延边朝鲜族自治州,222400,龙井市,222405,1433
吉林省,220000,延边朝鲜族自治州,222400,和龙市,222406,1433
吉林省,220000,延边朝鲜族自治州,222400,汪清县,222424,1433
吉林省,220000,延边朝鲜族自治州,222400,安图县,222426,1433
黑龙江省,230000,哈尔滨市,230100,哈尔滨市市辖区,230101,0451
黑龙江省,230000,哈尔滨市,230100,道里区,230102,0451
黑龙江省,230000,哈尔滨市,230100,南岗区,230103,0451
黑龙江省,230000,哈尔滨市,230100,道外区,230104,0451
黑龙江省,230000,哈尔滨市,230100,平房区,230108,0451
黑龙江省,230000,哈尔滨市,230100,松北区,230109,0451
黑龙江省,230000,哈尔滨市,230100,香坊区,230110,0451
黑龙江省,230000,哈尔滨市,230100,呼兰区,230111,0451
黑龙江省,230000,哈尔滨市,230100,阿城区,230112,0451
黑龙江省,230000,哈尔滨市,230100,双城区,230113,0451
黑龙江省,230000,哈尔滨市,230100,依兰县,230123,0451
黑龙江省,230000,哈尔滨市,230100,方正县,230124,0451
黑龙江省,230000,哈尔滨市,230100,宾县,230125,0451
黑龙江省,230000,哈尔滨市,230100,巴彦县,230126,0451
黑龙江省,230000,哈尔滨市,230100,木兰县,230127,0451
黑龙江省,230000,哈尔滨市,230100,通河县,230128,0451
黑龙江省,230000,哈尔滨市,230100,延寿县,230129,0451
黑龙江省,230000,哈尔滨市,230100,尚志市,230183,0451
黑龙江省,230000,哈尔滨市,230100,五常市,230184,0451
黑龙江省,230000,齐齐哈尔市,230200,齐齐哈尔市市辖区,230201,0452
黑龙江省,230000,齐齐哈尔市,230200,龙沙区,230202,0452
黑龙江省,230000,齐齐哈尔市,230200,建华区,230203,0452
黑龙江省,230000,齐齐哈尔市,230200,铁锋区,230204,0452
黑龙江省,230000,齐齐哈尔市,230200,昂昂溪区,230205,0452
黑龙江省,230000,齐齐哈尔市,230200,富拉尔基区,230206,0452
黑龙江省,230000,齐齐哈尔市,230200,碾子山区,230207,0452
黑龙江省,230000,齐齐哈尔市,230200,梅里斯达斡尔族区,230208,0452
黑龙江省,230000,齐齐哈尔市,230200,龙江县,230221,0452
黑龙江省,230000,齐齐哈尔市,230200,依安县,230223,0452
黑龙江省,230000,齐齐哈尔市,230200,泰来县,230224,0452
黑龙江省,230000,齐齐哈尔市,230200,甘南县,230225,0452
黑龙江省,230000,齐齐哈尔市,230200,富裕县,230227,0452
黑龙江省,230000,齐齐哈尔市,230200,克山县,230229,0452
黑龙江省,230000,齐齐哈尔市,230200,克东县,230230,0452
黑龙江省,230000,齐齐哈尔市,230200,拜泉县,230231,0452
黑龙江省,230000,齐齐哈尔市,230200,讷河市,230281,0452
黑龙江省,230000,鸡西市,230300,鸡西市市辖区,230301,0467
黑龙江省,230000,鸡西市,230300,鸡冠区,230302,0467
黑龙江省,230000,鸡西市,230300,恒山区,230303,0467
黑龙江省,230000,鸡西市,230300,滴道区,230304,0467
黑龙江省,230000,鸡西市,230300,梨树区,230305,0467
黑龙江省,230000,鸡西市,230300,城子河区,230306,0467
黑龙江省,230000,鸡西市,230300,麻山区,230307,0467
黑龙江省,230000,鸡西市,230300,鸡东县,230321,0467
黑龙江省,230000,鸡西市,230300,虎林市,230381,0467
黑龙江省,230000,鸡西市,230300,密山市,230382,0467
黑龙江省,230000,鹤岗市,230400,鹤岗市市辖区,230401,0468
黑龙江省,230000,鹤岗市,230400,向阳区,230402,0468
黑龙江省,230000,鹤岗市,230400,工农区,230403,0468
黑龙江省,230000,鹤岗市,230400,南山区,230404,0468
黑龙江省,230000,鹤岗市,230400,兴安区,230405,0468
黑龙江省,230000,鹤岗市,230400,东山区,230406,0468
黑龙江省,230000,鹤岗市,230400,兴山区,230407,0468
黑龙江省,230000,鹤岗市,230400,萝北县,230421,0468
黑龙江省,230000,鹤岗市,230400,绥滨县,230422,0468
黑龙江省,230000,双鸭山市,230500,双鸭山市市辖区,230501,0469
黑龙江省,230000,双鸭山市,230500,尖山区,230502,0469
黑龙江省,230000,双鸭山市,230500,岭东区,230503,0469
黑龙江省,230000,双鸭山市,230500,四方台区,230505,0469
黑龙江省,230000,双鸭山市,230500,宝山区,230506,0469
黑龙江省,230000,双鸭山市,230500,集贤县,230521,0469
黑龙江省,230000,双鸭山市,230500,友谊县,230522,0469
黑龙江省,230000,双鸭山市,230500,宝清县,230523,0469
黑龙江省,230000,双鸭山市,230500,饶河县,230524,0469
黑龙江省,230000,大庆市,230600,大庆市市辖区,230601,0459
黑龙江省,230000,大庆市,230600,萨尔图区,230602,0459
黑龙江省,230000,大庆市,230600,龙凤区,230603,0459
黑龙江省,230000,大庆市,230600,让胡路区,230604,0459
黑龙江省,230000,大庆市,230600,红岗区,230605,0459
黑龙江省,230000,大庆市,230600,大同区,230606,0459
黑龙江省,230000,大庆市,230600,肇州县,230621,0459
黑龙江省,230000,大庆市,230600,肇源县,230622,0459
黑龙江省,230000,大庆市,230600,林甸县,230623,0459
黑龙江省,230000,大庆市,230600,杜尔伯特蒙古族自治县,230624,0459
黑龙江省,230000,伊春市,230700,伊春市市辖区,230701,0458
黑龙江省,230000,伊春市,230700,汤旺河区,230712,0458
黑龙江省,230000,伊春市,230700,伊美区,230717,0458
黑龙江省,230000,伊春市,230700,乌翠区,230718,0458
黑龙江省,230000,伊春市,230700,友好区,230719,0458
黑龙江省,230000,伊春市,230700,嘉荫县,230722,0458
黑龙江省,230000,伊春市,230700,汤旺县,230723,0458
黑龙江省,230000,伊春市,230700,丰林县,230724,0458
黑龙江省,230000,伊春市,230700,大箐山县,230725,0458
黑龙江省,230000,伊春市,230700,南岔县,230726,0458
黑龙江省,230000,伊春市,230700,金林区,230751,0458
黑龙江省,230000,伊春市,230700,铁力市,230781,0458
黑龙江省,230000,佳木斯市,230800,佳木斯市市辖区,230801,0454
黑龙江省,230000,佳木斯市,230800,向阳区,230803,0454
黑龙江省,230000,佳木斯市,230800,前进区,230804,0454
黑龙江省,230000,佳木斯市,230800,东风区,230805,0454
黑龙江省,230000,佳木斯市,230800,郊区,230811,0454
黑龙江省,230000,佳木斯市,230800,桦南县,230822,0454
黑龙江省,230000,佳木斯市,230800,桦川县,230826,0454
黑龙江省,230000,佳木斯市,230800,汤原县,230828,0454
黑龙江省,230000,佳木斯市,230800,同江市,230881,0454
黑龙江省,230000,佳木斯市,230800,富锦市,230882,0454
黑龙江省,230000,佳木斯市,230800,抚远市,230883,0454
黑龙江省,230000,七台河市,230900,七台河市市辖区,230901,0464
黑龙江省,230000,七台河市,230900,新兴区,230902,0464
黑龙江省,230000,七台河市,230900,桃山区,230903,0464
黑龙江省,230000,七台河市,230900,茄子河区,230904,0464
黑龙江省,230000,七台河市,230900,勃利县,230921,0464
黑龙江省,230000,牡丹江市,231000,牡丹江市市辖区,231001,0453
黑龙江省,230000,牡丹江市,231000,东安区,231002,0453
黑龙江省,230000,牡丹江市,231000,阳明区,231003,0453
